date,weekday,CO,O3,NO2,SO2,PM10,PM2.5,AQI,clean,acceptable,unhealthy_for_the_sensitive,unhealthy,very_unhealthy,hazardous
2020-09-26,Saturday,37,36.0,74.0,30.0,62.0,83.0,83.0,,1.0,,,,
2020-09-27,Sunday,41,41.0,87.0,25.0,68.0,100.0,100.0,,1.0,,,,
2020-09-28,Monday,23,34.0,60.0,20.0,68.0,93.0,93.0,,1.0,,,,
2020-09-29,Tuesday,21,32.0,43.0,22.0,76.0,81.0,81.0,,1.0,,,,
2020-09-30,Wednesday,17,29.0,48.0,20.0,51.0,67.0,67.0,,1.0,,,,
2020-10-01,Thursday,24,26.0,57.0,25.0,53.0,71.0,71.0,,1.0,,,,
2020-10-02,Friday,38,35.0,75.0,26.0,63.0,88.0,88.0,,1.0,,,,
2020-10-03,Saturday,33,57.0,63.0,23.0,64.0,88.0,88.0,,1.0,,,,
2020-10-04,Sunday,19,27.0,52.0,20.0,61.0,77.0,77.0,,1.0,,,,
2020-10-05,Monday,19,27.0,52.0,16.0,67.0,78.0,78.0,,1.0,,,,
2020-10-06,Tuesday,25,26.0,52.0,16.0,39.0,60.0,60.0,,1.0,,,,
2020-10-07,Wednesday,18,28.0,54.0,17.0,48.0,67.0,67.0,,1.0,,,,
2020-10-08,Thursday,20,22.0,48.0,19.0,41.0,66.0,66.0,,1.0,,,,
2020-10-09,Friday,19,25.0,54.0,14.0,31.0,62.0,62.0,,1.0,,,,
2020-10-10,Saturday,28,13.0,51.0,12.0,32.0,63.0,63.0,,1.0,,,,
2020-10-11,Sunday,30,23.0,70.0,18.0,58.0,110.0,110.0,,,1.0,,,
2020-10-12,Monday,33,55.0,84.0,21.0,64.0,115.0,115.0,,,1.0,,,
2020-10-13,Tuesday,37,54.0,90.0,23.0,67.0,118.0,118.0,,,1.0,,,
2020-10-14,Wednesday,37,57.0,93.0,26.0,70.0,120.0,120.0,,,1.0,,,
2020-10-15,Thursday,45,53.0,91.0,22.0,69.0,115.0,115.0,,,1.0,,,
2020-10-16,Friday,42,55.0,93.0,27.0,69.0,123.0,123.0,,,1.0,,,
2020-10-17,Saturday,36,72.0,97.0,31.0,67.0,126.0,126.0,,,1.0,,,
2020-10-18,Sunday,35,69.0,95.0,29.0,62.0,105.0,105.0,,,1.0,,,
2020-10-19,Monday,39,55.0,83.0,24.0,59.0,89.0,89.0,,1.0,,,,
2020-10-20,Tuesday,45,54.0,91.0,22.0,62.0,95.0,95.0,,1.0,,,,
2020-10-21,Wednesday,42,54.0,95.0,27.0,65.0,104.0,104.0,,,1.0,,,
2020-10-22,Thursday,39,55.0,90.0,30.0,65.0,98.0,98.0,,1.0,,,,
2020-10-23,Friday,39,55.0,83.0,20.0,63.0,101.0,101.0,,,1.0,,,
2020-10-24,Saturday,34,56.0,85.0,28.0,63.0,101.0,101.0,,,1.0,,,
2020-10-25,Sunday,37,54.0,81.0,24.0,63.0,96.0,96.0,,1.0,,,,
2020-10-26,Monday,37,66.0,93.0,28.0,69.0,113.0,113.0,,,1.0,,,
2020-10-27,Tuesday,40,55.0,94.0,31.0,68.0,107.0,107.0,,,1.0,,,
2020-10-28,Wednesday,34,54.0,94.0,29.0,74.0,110.0,110.0,,,1.0,,,
2020-10-29,Thursday,44,53.0,80.0,34.0,63.0,91.0,91.0,,1.0,,,,
2020-10-30,Friday,40,56.0,70.0,23.0,60.0,87.0,87.0,,1.0,,,,
2020-10-31,Saturday,44,55.0,85.0,20.0,62.0,98.0,98.0,,1.0,,,,
2020-11-01,Sunday,43,60.0,99.0,27.0,73.0,124.0,124.0,,,1.0,,,
2020-11-02,Monday,53,55.0,95.0,31.0,65.0,107.0,107.0,,,1.0,,,
2020-11-03,Tuesday,49,54.0,96.0,36.0,80.0,135.0,135.0,,,1.0,,,
2020-11-04,Wednesday,39,61.0,97.0,30.0,75.0,125.0,125.0,,,1.0,,,
2020-11-05,Thursday,38,24.0,86.0,23.0,65.0,97.0,97.0,,1.0,,,,
2020-11-06,Friday,35,23.0,71.0,18.0,63.0,90.0,90.0,,1.0,,,,
2020-11-07,Saturday,38,20.0,77.0,22.0,61.0,91.0,91.0,,1.0,,,,
2020-11-08,Sunday,21,25.0,71.0,26.0,56.0,80.0,80.0,,1.0,,,,
2020-11-09,Monday,31,14.0,46.0,21.0,45.0,68.0,68.0,,1.0,,,,
2020-11-10,Tuesday,32,14.0,67.0,21.0,66.0,98.0,98.0,,1.0,,,,
2020-11-11,Wednesday,32,13.0,76.0,16.0,49.0,99.0,99.0,,1.0,,,,
2020-11-12,Thursday,26,8.0,65.0,13.0,42.0,81.0,81.0,,1.0,,,,
2020-11-13,Friday,20,8.0,48.0,14.0,37.0,76.0,76.0,,1.0,,,,
2020-11-14,Saturday,20,8.0,46.0,11.0,22.0,54.0,54.0,,1.0,,,,
2020-11-15,Sunday,22,12.0,50.0,15.0,39.0,82.0,82.0,,1.0,,,,
2020-11-16,Monday,24,14.0,49.0,17.0,43.0,80.0,80.0,,1.0,,,,
2020-11-17,Tuesday,22,11.0,53.0,20.0,43.0,76.0,76.0,,1.0,,,,
2020-11-18,Wednesday,29,10.0,63.0,20.0,53.0,104.0,104.0,,,1.0,,,
2020-11-19,Thursday,23,12.0,56.0,26.0,45.0,89.0,89.0,,1.0,,,,
2020-11-20,Friday,21,15.0,50.0,22.0,35.0,69.0,69.0,,1.0,,,,
2020-11-21,Saturday,25,14.0,50.0,19.0,30.0,69.0,69.0,,1.0,,,,
2020-11-22,Sunday,26,6.0,49.0,13.0,27.0,75.0,75.0,,1.0,,,,
2020-11-23,Monday,24,5.0,50.0,45.0,43.0,87.0,87.0,,1.0,,,,
2020-11-24,Tuesday,24,6.0,51.0,52.0,55.0,108.0,108.0,,,1.0,,,
2020-11-25,Wednesday,21,8.0,53.0,34.0,56.0,115.0,115.0,,,1.0,,,
2020-11-26,Thursday,24,10.0,53.0,45.0,68.0,131.0,131.0,,,1.0,,,
2020-11-27,Friday,25,8.0,57.0,47.0,68.0,123.0,123.0,,,1.0,,,
2020-11-28,Saturday,35,9.0,55.0,42.0,49.0,82.0,82.0,,1.0,,,,
2020-11-29,Sunday,24,5.0,55.0,36.0,47.0,79.0,79.0,,1.0,,,,
2020-11-30,Monday,30,6.0,59.0,15.0,25.0,62.0,62.0,,1.0,,,,
2020-12-01,Tuesday,37,9.0,75.0,28.0,60.0,108.0,108.0,,,1.0,,,
2020-12-02,Wednesday,42,11.0,87.0,42.0,83.0,143.0,143.0,,,1.0,,,
2020-12-03,Thursday,27,8.0,96.0,43.0,81.0,146.0,146.0,,,1.0,,,
2020-12-04,Friday,28,5.0,59.0,33.0,58.0,119.0,119.0,,,1.0,,,
2020-12-05,Saturday,30,12.0,57.0,60.0,60.0,114.0,114.0,,,1.0,,,
2020-12-06,Sunday,23,18.0,56.0,45.0,49.0,96.0,96.0,,1.0,,,,
2020-12-07,Monday,24,9.0,50.0,13.0,21.0,60.0,60.0,,1.0,,,,
2020-12-08,Tuesday,33,8.0,60.0,18.0,35.0,76.0,76.0,,1.0,,,,
2020-12-09,Wednesday,35,7.0,70.0,29.0,62.0,114.0,114.0,,,1.0,,,
2020-12-10,Thursday,35,9.0,75.0,30.0,72.0,133.0,133.0,,,1.0,,,
2020-12-11,Friday,33,7.0,70.0,31.0,68.0,127.0,127.0,,,1.0,,,
2020-12-12,Saturday,30,11.0,60.0,24.0,54.0,98.0,98.0,,1.0,,,,
2020-12-13,Sunday,32,9.0,65.0,39.0,66.0,121.0,121.0,,,1.0,,,
2020-12-14,Monday,31,8.0,59.0,52.0,75.0,134.0,134.0,,,1.0,,,
2020-12-15,Tuesday,26,10.0,58.0,44.0,72.0,134.0,134.0,,,1.0,,,
2020-12-16,Wednesday,25,10.0,70.0,35.0,75.0,136.0,136.0,,,1.0,,,
2020-12-17,Thursday,37,5.0,74.0,38.0,67.0,134.0,134.0,,,1.0,,,
2020-12-18,Friday,31,6.0,78.0,46.0,75.0,144.0,144.0,,,1.0,,,
2020-12-19,Saturday,23,10.0,67.0,42.0,62.0,126.0,126.0,,,1.0,,,
2020-12-20,Sunday,32,8.0,64.0,22.0,54.0,108.0,108.0,,,1.0,,,
2020-12-21,Monday,30,11.0,60.0,39.0,53.0,101.0,101.0,,,1.0,,,
2020-12-22,Tuesday,29,13.0,68.0,36.0,64.0,124.0,124.0,,,1.0,,,
2020-12-23,Wednesday,31,9.0,75.0,41.0,78.0,146.0,146.0,,,1.0,,,
2020-12-24,Thursday,29,8.0,68.0,53.0,64.0,131.0,131.0,,,1.0,,,
2020-12-25,Friday,20,15.0,66.0,23.0,39.0,82.0,82.0,,1.0,,,,
2020-12-26,Saturday,30,14.0,66.0,16.0,29.0,53.0,66.0,,1.0,,,,
2020-12-27,Sunday,39,9.0,89.0,44.0,68.0,119.0,119.0,,,1.0,,,
2020-12-28,Monday,43,8.0,91.0,63.0,73.0,139.0,139.0,,,1.0,,,
2020-12-29,Tuesday,44,7.0,93.0,48.0,76.0,145.0,145.0,,,1.0,,,
2020-12-30,Wednesday,43,7.0,98.0,65.0,102.0,167.0,167.0,,,,1.0,,
2020-12-31,Thursday,54,7.0,103.0,40.0,102.0,168.0,168.0,,,,1.0,,
2021-01-01,Friday,42,9.0,97.0,60.0,90.0,160.0,160.0,,,,1.0,,
2021-01-02,Saturday,46,11.0,98.0,38.0,83.0,158.0,158.0,,,,1.0,,
2021-01-03,Sunday,51,8.0,103.0,85.0,87.0,158.0,158.0,,,,1.0,,
2021-01-04,Monday,42,9.0,103.0,38.0,86.0,151.0,151.0,,,,1.0,,
2021-01-05,Tuesday,29,9.0,71.0,33.0,57.0,91.0,91.0,,1.0,,,,
2021-01-06,Wednesday,31,11.0,69.0,25.0,67.0,115.0,115.0,,,1.0,,,
2021-01-07,Thursday,37,10.0,88.0,32.0,82.0,144.0,144.0,,,1.0,,,
2021-01-08,Friday,33,9.0,85.0,36.0,87.0,151.0,151.0,,,,1.0,,
2021-01-09,Saturday,34,13.0,84.0,29.0,79.0,149.0,149.0,,,1.0,,,
2021-01-10,Sunday,42,11.0,93.0,29.0,86.0,153.0,153.0,,,,1.0,,
2021-01-11,Monday,51,10.0,104.0,38.0,102.0,166.0,166.0,,,,1.0,,
2021-01-12,Tuesday,46,8.0,103.0,53.0,107.0,169.0,169.0,,,,1.0,,
2021-01-13,Wednesday,43,8.0,100.0,43.0,115.0,174.0,174.0,,,,1.0,,
2021-01-14,Thursday,42,10.0,98.0,43.0,112.0,169.0,169.0,,,,1.0,,
2021-01-15,Friday,30,12.0,88.0,30.0,93.0,152.0,152.0,,,,1.0,,
2021-01-16,Saturday,47,13.0,88.0,24.0,72.0,119.0,119.0,,,1.0,,,
2021-01-17,Sunday,30,18.0,77.0,21.0,62.0,93.0,93.0,,1.0,,,,
2021-01-18,Monday,32,17.0,76.0,19.0,58.0,91.0,91.0,,1.0,,,,
2021-01-19,Tuesday,20,62.0,55.0,15.0,45.0,65.0,65.0,,1.0,,,,
2021-01-20,Wednesday,29,21.0,72.0,49.0,48.0,68.0,72.0,,1.0,,,,
2021-01-21,Thursday,24,17.0,60.0,32.0,51.0,78.0,78.0,,1.0,,,,
2021-01-22,Friday,24,16.0,45.0,13.0,29.0,52.0,52.0,,1.0,,,,
2021-01-23,Saturday,23,16.0,50.0,24.0,46.0,64.0,64.0,,1.0,,,,
2021-01-24,Sunday,30,16.0,73.0,21.0,51.0,76.0,76.0,,1.0,,,,
2021-01-25,Monday,38,12.0,87.0,27.0,70.0,109.0,109.0,,,1.0,,,
2021-01-26,Tuesday,39,10.0,95.0,46.0,88.0,150.0,150.0,,,1.0,,,
2021-01-27,Wednesday,40,9.0,93.0,35.0,83.0,141.0,141.0,,,1.0,,,
2021-01-28,Thursday,46,12.0,95.0,66.0,84.0,139.0,139.0,,,1.0,,,
2021-01-29,Friday,32,11.0,81.0,55.0,87.0,145.0,145.0,,,1.0,,,
2021-01-30,Saturday,23,13.0,85.0,53.0,60.0,107.0,107.0,,,1.0,,,
2021-01-31,Sunday,23,21.0,58.0,21.0,34.0,53.0,58.0,,1.0,,,,
2021-02-01,Monday,32,13.0,72.0,26.0,40.0,62.0,72.0,,1.0,,,,
2021-02-02,Tuesday,37,18.0,78.0,25.0,55.0,88.0,88.0,,1.0,,,,
2021-02-03,Wednesday,42,19.0,94.0,29.0,73.0,131.0,131.0,,,1.0,,,
2021-02-04,Thursday,37,21.0,94.0,33.0,77.0,136.0,136.0,,,1.0,,,
2021-02-05,Friday,31,50.0,86.0,22.0,71.0,124.0,124.0,,,1.0,,,
2021-02-06,Saturday,22,19.0,66.0,15.0,49.0,81.0,81.0,,1.0,,,,
2021-02-07,Sunday,27,16.0,60.0,14.0,34.0,66.0,66.0,,1.0,,,,
2021-02-08,Monday,39,6.0,81.0,17.0,56.0,112.0,112.0,,,1.0,,,
2021-02-09,Tuesday,42,17.0,96.0,27.0,73.0,122.0,122.0,,,1.0,,,
2021-02-10,Wednesday,43,13.0,96.0,31.0,66.0,99.0,99.0,,1.0,,,,
2021-02-11,Thursday,33,18.0,74.0,27.0,56.0,85.0,85.0,,1.0,,,,
2021-02-12,Friday,27,53.0,57.0,23.0,44.0,72.0,72.0,,1.0,,,,
2021-02-13,Saturday,37,23.0,71.0,22.0,47.0,72.0,72.0,,1.0,,,,
2021-02-14,Sunday,44,22.0,84.0,23.0,59.0,92.0,92.0,,1.0,,,,
2021-02-15,Monday,39,22.0,84.0,28.0,58.0,90.0,90.0,,1.0,,,,
2021-02-16,Tuesday,39,51.0,88.0,31.0,61.0,100.0,100.0,,1.0,,,,
2021-02-17,Wednesday,25,52.0,78.0,30.0,60.0,92.0,92.0,,1.0,,,,
2021-02-18,Thursday,23,22.0,68.0,21.0,51.0,67.0,68.0,,1.0,,,,
2021-02-19,Friday,23,33.0,51.0,12.0,31.0,51.0,51.0,,1.0,,,,
2021-02-20,Saturday,24,28.0,59.0,14.0,30.0,55.0,59.0,,1.0,,,,
2021-02-21,Sunday,25,25.0,60.0,19.0,37.0,57.0,60.0,,1.0,,,,
2021-02-22,Monday,26,24.0,62.0,16.0,39.0,60.0,62.0,,1.0,,,,
2021-02-23,Tuesday,22,27.0,56.0,21.0,41.0,60.0,60.0,,1.0,,,,
2021-02-24,Wednesday,24,24.0,55.0,25.0,43.0,60.0,60.0,,1.0,,,,
2021-02-25,Thursday,25,16.0,55.0,16.0,55.0,69.0,69.0,,1.0,,,,
2021-02-26,Friday,19,22.0,42.0,11.0,72.0,76.0,76.0,,1.0,,,,
2021-02-27,Saturday,27,24.0,65.0,20.0,64.0,82.0,82.0,,1.0,,,,
2021-02-28,Sunday,30,28.0,77.0,27.0,73.0,117.0,117.0,,,1.0,,,
2021-03-01,Monday,31,27.0,84.0,30.0,70.0,113.0,113.0,,,1.0,,,
2021-03-02,Tuesday,27,30.0,66.0,23.0,59.0,90.0,90.0,,1.0,,,,
2021-03-03,Wednesday,27,26.0,62.0,18.0,52.0,73.0,73.0,,1.0,,,,
2021-03-04,Thursday,19,30.0,49.0,16.0,41.0,64.0,64.0,,1.0,,,,
2021-03-05,Friday,19,51.0,55.0,18.0,44.0,67.0,67.0,,1.0,,,,
2021-03-06,Saturday,22,32.0,56.0,16.0,30.0,54.0,56.0,,1.0,,,,
2021-03-07,Sunday,30,25.0,71.0,33.0,50.0,76.0,76.0,,1.0,,,,
2021-03-08,Monday,29,24.0,67.0,29.0,53.0,76.0,76.0,,1.0,,,,
2021-03-09,Tuesday,25,53.0,70.0,21.0,54.0,81.0,81.0,,1.0,,,,
2021-03-10,Wednesday,18,33.0,45.0,24.0,39.0,63.0,63.0,,1.0,,,,
2021-03-11,Thursday,25,26.0,51.0,24.0,57.0,83.0,83.0,,1.0,,,,
2021-03-12,Friday,26,18.0,45.0,13.0,50.0,76.0,76.0,,1.0,,,,
2021-03-13,Saturday,23,13.0,41.0,9.0,18.0,49.0,49.0,1.0,,,,,
2021-03-14,Sunday,27,16.0,55.0,17.0,52.0,90.0,90.0,,1.0,,,,
2021-03-15,Monday,24,52.0,68.0,24.0,71.0,134.0,134.0,,,1.0,,,
2021-03-16,Tuesday,28,16.0,78.0,30.0,80.0,141.0,141.0,,,1.0,,,
2021-03-17,Wednesday,27,50.0,81.0,33.0,94.0,153.0,153.0,,,,1.0,,
2021-03-18,Thursday,26,20.0,51.0,14.0,84.0,119.0,119.0,,,1.0,,,
2021-03-19,Friday,22,27.0,53.0,16.0,65.0,87.0,87.0,,1.0,,,,
2021-03-20,Saturday,15,31.0,37.0,9.0,26.0,43.0,43.0,1.0,,,,,
2021-03-21,Sunday,20,37.0,48.0,11.0,27.0,43.0,48.0,1.0,,,,,
2021-03-22,Monday,25,36.0,53.0,13.0,28.0,48.0,53.0,,1.0,,,,
2021-03-23,Tuesday,19,53.0,47.0,11.0,53.0,73.0,73.0,,1.0,,,,
2021-03-24,Wednesday,21,88.0,41.0,11.0,69.0,89.0,89.0,,1.0,,,,
2021-03-25,Thursday,29,54.0,50.0,16.0,86.0,112.0,112.0,,,1.0,,,
2021-03-26,Friday,15,61.0,31.0,11.0,100.0,123.0,123.0,,,1.0,,,
2021-03-27,Saturday,21,57.0,50.0,13.0,83.0,96.0,96.0,,1.0,,,,
2021-03-28,Sunday,14,54.0,25.0,8.0,74.0,82.0,82.0,,1.0,,,,
2021-03-29,Monday,19,50.0,47.0,12.0,35.0,49.0,50.0,1.0,,,,,
2021-03-30,Tuesday,20,52.0,51.0,20.0,50.0,62.0,62.0,,1.0,,,,
2021-03-31,Wednesday,23,37.0,54.0,14.0,44.0,55.0,55.0,,1.0,,,,
2021-04-01,Thursday,22,29.0,58.0,20.0,52.0,68.0,68.0,,1.0,,,,
2021-04-02,Friday,30,22.0,68.0,25.0,59.0,81.0,81.0,,1.0,,,,
2021-04-03,Saturday,24,55.0,51.0,15.0,60.0,76.0,76.0,,1.0,,,,
2021-04-04,Sunday,17,51.0,47.0,12.0,47.0,56.0,56.0,,1.0,,,,
2021-04-05,Monday,26,54.0,60.0,17.0,43.0,60.0,60.0,,1.0,,,,
2021-04-06,Tuesday,23,52.0,63.0,16.0,45.0,61.0,63.0,,1.0,,,,
2021-04-07,Wednesday,27,27.0,57.0,18.0,73.0,94.0,94.0,,1.0,,,,
2021-04-08,Thursday,30,52.0,70.0,23.0,78.0,108.0,108.0,,,1.0,,,
2021-04-09,Friday,25,57.0,68.0,28.0,78.0,112.0,112.0,,,1.0,,,
2021-04-10,Saturday,26,53.0,62.0,15.0,68.0,92.0,92.0,,1.0,,,,
2021-04-11,Sunday,18,53.0,48.0,23.0,72.0,91.0,91.0,,1.0,,,,
2021-04-12,Monday,19,58.0,49.0,15.0,57.0,77.0,77.0,,1.0,,,,
2021-04-13,Tuesday,22,81.0,56.0,13.0,56.0,72.0,81.0,,1.0,,,,
2021-04-14,Wednesday,21,52.0,56.0,14.0,63.0,77.0,77.0,,1.0,,,,
2021-04-15,Thursday,20,37.0,52.0,14.0,60.0,78.0,78.0,,1.0,,,,
2021-04-16,Friday,20,77.0,52.0,18.0,42.0,60.0,77.0,,1.0,,,,
2021-04-17,Saturday,19,54.0,53.0,18.0,43.0,61.0,61.0,,1.0,,,,
2021-04-18,Sunday,21,61.0,77.0,24.0,59.0,80.0,80.0,,1.0,,,,
2021-04-19,Monday,26,62.0,78.0,18.0,52.0,68.0,78.0,,1.0,,,,
2021-04-20,Tuesday,27,60.0,65.0,21.0,66.0,85.0,85.0,,1.0,,,,
2021-04-21,Wednesday,31,63.0,78.0,23.0,66.0,91.0,91.0,,1.0,,,,
2021-04-22,Thursday,21,56.0,58.0,24.0,64.0,87.0,87.0,,1.0,,,,
2021-04-23,Friday,19,56.0,55.0,14.0,67.0,82.0,82.0,,1.0,,,,
2021-04-24,Saturday,21,57.0,58.0,21.0,66.0,88.0,88.0,,1.0,,,,
2021-04-25,Sunday,19,52.0,52.0,17.0,51.0,70.0,70.0,,1.0,,,,
2021-04-26,Monday,21,56.0,65.0,17.0,55.0,76.0,76.0,,1.0,,,,
2021-04-27,Tuesday,19,56.0,58.0,13.0,59.0,78.0,78.0,,1.0,,,,
2021-04-28,Wednesday,17,57.0,52.0,12.0,68.0,87.0,87.0,,1.0,,,,
2021-04-29,Thursday,17,55.0,51.0,11.0,56.0,77.0,77.0,,1.0,,,,
2021-04-30,Friday,20,55.0,51.0,12.0,46.0,63.0,63.0,,1.0,,,,
2021-05-01,Saturday,25,81.0,77.0,14.0,46.0,69.0,81.0,,1.0,,,,
2021-05-02,Sunday,19,66.0,47.0,13.0,46.0,64.0,66.0,,1.0,,,,
2021-05-03,Monday,20,53.0,49.0,13.0,43.0,62.0,62.0,,1.0,,,,
2021-05-04,Tuesday,18,56.0,48.0,13.0,37.0,59.0,59.0,,1.0,,,,
2021-05-05,Wednesday,20,59.0,62.0,21.0,40.0,66.0,66.0,,1.0,,,,
2021-05-06,Thursday,22,57.0,64.0,15.0,43.0,64.0,64.0,,1.0,,,,
2021-05-07,Friday,19,54.0,49.0,11.0,45.0,66.0,66.0,,1.0,,,,
2021-05-08,Saturday,17,53.0,56.0,13.0,42.0,65.0,65.0,,1.0,,,,
2021-05-09,Sunday,19,58.0,63.0,16.0,50.0,75.0,75.0,,1.0,,,,
2021-05-10,Monday,24,57.0,74.0,16.0,47.0,69.0,74.0,,1.0,,,,
2021-05-11,Tuesday,16,63.0,52.0,15.0,47.0,68.0,68.0,,1.0,,,,
2021-05-12,Wednesday,19,55.0,52.0,12.0,46.0,69.0,69.0,,1.0,,,,
2021-05-13,Thursday,18,61.0,51.0,12.0,57.0,77.0,77.0,,1.0,,,,
2021-05-14,Friday,14,88.0,44.0,9.0,49.0,69.0,88.0,,1.0,,,,
2021-05-15,Saturday,19,58.0,56.0,13.0,39.0,65.0,65.0,,1.0,,,,
2021-05-16,Sunday,20,57.0,61.0,15.0,40.0,58.0,61.0,,1.0,,,,
2021-05-17,Monday,23,58.0,66.0,14.0,43.0,62.0,66.0,,1.0,,,,
2021-05-18,Tuesday,23,62.0,77.0,15.0,54.0,67.0,77.0,,1.0,,,,
2021-05-19,Wednesday,29,57.0,65.0,18.0,61.0,75.0,75.0,,1.0,,,,
2021-05-20,Thursday,24,60.0,57.0,19.0,54.0,67.0,67.0,,1.0,,,,
2021-05-21,Friday,27,55.0,71.0,17.0,48.0,65.0,71.0,,1.0,,,,
2021-05-22,Saturday,27,61.0,64.0,15.0,43.0,58.0,64.0,,1.0,,,,
2021-05-23,Sunday,27,56.0,69.0,19.0,47.0,59.0,69.0,,1.0,,,,
2021-05-24,Monday,20,58.0,69.0,16.0,68.0,84.0,84.0,,1.0,,,,
2021-05-25,Tuesday,21,55.0,61.0,18.0,62.0,82.0,82.0,,1.0,,,,
2021-05-26,Wednesday,19,38.0,56.0,14.0,57.0,74.0,74.0,,1.0,,,,
2021-05-27,Thursday,17,53.0,53.0,11.0,55.0,75.0,75.0,,1.0,,,,
2021-05-28,Friday,21,72.0,65.0,14.0,44.0,67.0,72.0,,1.0,,,,
2021-05-29,Saturday,27,99.0,79.0,16.0,44.0,68.0,99.0,,1.0,,,,
2021-05-30,Sunday,26,57.0,73.0,14.0,41.0,65.0,73.0,,1.0,,,,
2021-05-31,Monday,32,80.0,83.0,20.0,49.0,67.0,83.0,,1.0,,,,
2021-06-01,Tuesday,26,59.0,78.0,14.0,45.0,58.0,78.0,,1.0,,,,
2021-06-02,Wednesday,28,56.0,85.0,17.0,49.0,61.0,85.0,,1.0,,,,
2021-06-03,Thursday,30,55.0,76.0,18.0,57.0,75.0,76.0,,1.0,,,,
2021-06-04,Friday,29,102.0,87.0,17.0,59.0,80.0,102.0,,,1.0,,,
2021-06-05,Saturday,21,60.0,54.0,14.0,42.0,59.0,60.0,,1.0,,,,
2021-06-06,Sunday,20,52.0,60.0,15.0,57.0,71.0,71.0,,1.0,,,,
2021-06-07,Monday,23,56.0,66.0,16.0,60.0,73.0,73.0,,1.0,,,,
2021-06-08,Tuesday,27,61.0,75.0,19.0,61.0,66.0,75.0,,1.0,,,,
2021-06-09,Wednesday,28,103.0,87.0,20.0,55.0,69.0,103.0,,,1.0,,,
2021-06-10,Thursday,28,89.0,88.0,19.0,59.0,73.0,89.0,,1.0,,,,
2021-06-11,Friday,26,78.0,67.0,17.0,55.0,69.0,78.0,,1.0,,,,
2021-06-12,Saturday,34,80.0,82.0,25.0,52.0,68.0,82.0,,1.0,,,,
2021-06-13,Sunday,32,137.0,95.0,23.0,69.0,95.0,137.0,,,1.0,,,
2021-06-14,Monday,27,105.0,90.0,19.0,65.0,81.0,105.0,,,1.0,,,
2021-06-15,Tuesday,24,91.0,80.0,13.0,70.0,83.0,91.0,,1.0,,,,
2021-06-16,Wednesday,30,120.0,93.0,22.0,67.0,94.0,120.0,,,1.0,,,
2021-06-17,Thursday,17,97.0,69.0,28.0,61.0,82.0,97.0,,1.0,,,,
2021-06-18,Friday,34,111.0,80.0,16.0,66.0,92.0,111.0,,,1.0,,,
2021-06-19,Saturday,22,75.0,68.0,16.0,61.0,76.0,76.0,,1.0,,,,
2021-06-20,Sunday,18,56.0,62.0,16.0,60.0,69.0,69.0,,1.0,,,,
2021-06-21,Monday,27,56.0,67.0,15.0,61.0,81.0,81.0,,1.0,,,,
2021-06-22,Tuesday,30,83.0,76.0,17.0,65.0,86.0,86.0,,1.0,,,,
2021-06-23,Wednesday,29,101.0,90.0,16.0,59.0,77.0,101.0,,,1.0,,,
2021-06-24,Thursday,29,107.0,88.0,16.0,55.0,72.0,107.0,,,1.0,,,
2021-06-25,Friday,27,92.0,82.0,19.0,54.0,75.0,92.0,,1.0,,,,
2021-06-26,Saturday,25,100.0,80.0,18.0,54.0,76.0,100.0,,1.0,,,,
2021-06-27,Sunday,25,92.0,75.0,14.0,56.0,73.0,92.0,,1.0,,,,
2021-06-28,Monday,20,98.0,72.0,11.0,56.0,73.0,98.0,,1.0,,,,
2021-06-29,Tuesday,24,71.0,73.0,15.0,54.0,70.0,73.0,,1.0,,,,
2021-06-30,Wednesday,22,57.0,63.0,15.0,54.0,70.0,70.0,,1.0,,,,
2021-07-01,Thursday,19,98.0,64.0,19.0,60.0,82.0,98.0,,1.0,,,,
2021-07-02,Friday,19,88.0,57.0,15.0,55.0,80.0,88.0,,1.0,,,,
2021-07-03,Saturday,26,65.0,71.0,16.0,56.0,80.0,80.0,,1.0,,,,
2021-07-04,Sunday,28,75.0,77.0,22.0,62.0,93.0,93.0,,1.0,,,,
2021-07-05,Monday,31,68.0,88.0,18.0,60.0,86.0,88.0,,1.0,,,,
2021-07-06,Tuesday,40,64.0,94.0,16.0,63.0,90.0,94.0,,1.0,,,,
2021-07-07,Wednesday,36,98.0,99.0,17.0,66.0,99.0,99.0,,1.0,,,,
2021-07-08,Thursday,34,123.0,89.0,27.0,65.0,97.0,123.0,,,1.0,,,
2021-07-09,Friday,28,162.0,83.0,14.0,88.0,113.0,162.0,,,,1.0,,
2021-07-10,Saturday,23,128.0,67.0,13.0,104.0,116.0,128.0,,,1.0,,,
2021-07-11,Sunday,27,73.0,72.0,17.0,124.0,138.0,138.0,,,1.0,,,
2021-07-12,Monday,32,144.0,96.0,16.0,93.0,124.0,144.0,,,1.0,,,
2021-07-13,Tuesday,26,131.0,86.0,16.0,94.0,122.0,131.0,,,1.0,,,
2021-07-14,Wednesday,23,94.0,64.0,13.0,100.0,121.0,121.0,,,1.0,,,
2021-07-15,Thursday,21,77.0,63.0,14.0,96.0,111.0,111.0,,,1.0,,,
2021-07-16,Friday,19,90.0,55.0,12.0,109.0,111.0,111.0,,,1.0,,,
2021-07-17,Saturday,20,88.0,57.0,17.0,76.0,95.0,95.0,,1.0,,,,
2021-07-18,Sunday,23,101.0,66.0,17.0,57.0,86.0,101.0,,,1.0,,,
